name,accession_id,collection_date,location,Lineage,Institute
hCoV-19/Belgium/AZDelta-2239-08451/2022,EPI_ISL_15309505,05/10/2022,Europe / Belgium / Roeselare,BQ.1,
hCoV-19/Belgium/AZDelta-2240-01850/2022,EPI_ISL_15309524,05/10/2022,Europe / Belgium / Ieper,BQ.1,
hCoV-19/Belgium/AZDelta-2240-03577/2022,EPI_ISL_15309535,05/10/2022,Europe / Belgium / Waregem,BQ.1,
hCoV-19/Belgium/AZDelta-2240-03621/2022,EPI_ISL_15309541,05/10/2022,Europe / Belgium / Zulte,BQ.1,
hCoV-19/Belgium/AZDelta-2238-12409/2022,EPI_ISL_15309564,01/10/2022,Europe / Belgium / Deerlijk,BQ.1,
hCoV-19/Belgium/AZDelta-2238-13421/2022,EPI_ISL_15309569,01/10/2022,Europe / Belgium / Roeselare,BQ.1,
hCoV-19/Belgium/AZDelta-2239-11279/2022,EPI_ISL_15309603,01/10/2022,Europe / Belgium / Oostkamp,BQ.1,
hCoV-19/Belgium/AZDelta-2239-12718/2022,EPI_ISL_15309620,01/10/2022,Europe / Belgium / Roeselare,BQ.1,
hCoV-19/USA/CT-YPL22-41846/2022,EPI_ISL_15309872,30/09/2022,North America / USA / Connecticut,BQ.1,
hCoV-19/USA/CT-YPL22-41857/2022,EPI_ISL_15309878,02/10/2022,North America / USA / Connecticut,BQ.1,
hCoV-19/USA/CT-YPL22-41901/2022,EPI_ISL_15309917,29/09/2022,North America / USA / Connecticut,BQ.1,
hCoV-19/Netherlands/UT-UMCU-223911527/2022,EPI_ISL_15309937,01/10/2022,Europe / Netherlands / Utrecht / Utrecht,BQ.1,
hCoV-19/France/PDL-IPP51378/2022,EPI_ISL_15310401,26/09/2022,Europe / France / Pays de la Loire / Chateaubriant,BQ.1,
hCoV-19/France/HDF-IPP51477/2022,EPI_ISL_15310478,26/09/2022,Europe / France / Hauts-de-France / Lille,BQ.1,
hCoV-19/France/PDL-IPP51488/2022,EPI_ISL_15310487,26/09/2022,Europe / France / Pays de la Loire / Trelaze,BQ.1,
hCoV-19/France/PDL-IPP51528/2022,EPI_ISL_15310519,26/09/2022,Europe / France / Pays de la Loire / Cholet,BQ.1,
hCoV-19/USA/MN-MDH-30453/2022,EPI_ISL_15310974,28/09/2022,North America / USA / Minnesota,BQ.1,
hCoV-19/Netherlands/FR-RIVM-113496/2022,EPI_ISL_15311118,20/09/2022,Europe / Netherlands / Friesland,BQ.1,
hCoV-19/Netherlands/FR-RIVM-113497/2022,EPI_ISL_15311119,20/09/2022,Europe / Netherlands / Friesland,BQ.1,
hCoV-19/Netherlands/NB-RIVM-113531/2022,EPI_ISL_15311153,16/09/2022,Europe / Netherlands / Noord-Brabant,BQ.1,
hCoV-19/Netherlands/UT-RIVM-113588/2022,EPI_ISL_15311210,16/09/2022,Europe / Netherlands / Utrecht,BQ.1,
hCoV-19/Netherlands/GE-RIVM-113906/2022,EPI_ISL_15311528,22/09/2022,Europe / Netherlands / Gelderland,BQ.1,
hCoV-19/Netherlands/NH-RIVM-113943/2022,EPI_ISL_15311565,25/09/2022,Europe / Netherlands / Noord-Holland,BQ.1,
hCoV-19/Netherlands/NH-RIVM-113964/2022,EPI_ISL_15311586,26/09/2022,Europe / Netherlands / Noord-Holland,BQ.1,
hCoV-19/Spain/PV-HUD-70136075/2022,EPI_ISL_15311805,20/09/2022,Europe / Spain / Basque Country / Donostia-San Sebastian,BQ.1,
hCoV-19/USA/NY-MSK-6810/2022,EPI_ISL_15312350,18/09/2022,North America / USA / New York,BQ.1,
hCoV-19/USA/NY-MSK-6823/2022,EPI_ISL_15312362,19/09/2022,North America / USA / New York,BQ.1,
hCoV-19/USA/NY-MSK-6834/2022,EPI_ISL_15312373,21/09/2022,North America / USA / New York,BQ.1,
hCoV-19/USA/NY-MSK-6842/2022,EPI_ISL_15312380,23/09/2022,North America / USA / New York,BQ.1,
hCoV-19/Italy/LAZ-IFO-2210053119/2022,EPI_ISL_15312416,04/10/2022,Europe / Italy / Lazio / Rome,BQ.1,
hCoV-19/Italy/LAZ-IFO-2210053144/2022,EPI_ISL_15312468,27/09/2022,Europe / Italy / Lazio / Rome,BQ.1,
hCoV-19/USA/CO-CDPHE-2103655060/2022,EPI_ISL_15312544,08/09/2022,North America / USA / Colorado,BQ.1,
hCoV-19/USA/WA-UW-22092297344/2022,EPI_ISL_15312691,22/09/2022,North America / USA / Washington,BQ.1,
hCoV-19/Belgium/UZA-UA-CV8482199857/2022,EPI_ISL_15313179,28/09/2022,Europe / Belgium / Mechelen,BQ.1,
hCoV-19/Belgium/UZA-UA-CV8488468178/2022,EPI_ISL_15313229,01/10/2022,Europe / Belgium / Averbode,BQ.1,
hCoV-19/USA/MD-HP38960-PIDAJUYLWC/2022,EPI_ISL_15313563,23/09/2022,North America / USA / Maryland,BQ.1,
hCoV-19/USA/WA-PHL-027924/2022,EPI_ISL_15314138,28/09/2022,North America / USA / Washington / Skagit County,BQ.1,
hCoV-19/Australia/NSW-RPAH-3523/2022,EPI_ISL_15314351,04/10/2022,Oceania / Australia / New South Wales / Sydney,BQ.1,
hCoV-19/Netherlands/ZH-NMDL-02929/2022,EPI_ISL_15315731,26/09/2022,Europe / Netherlands / South Holland / Delft,BQ.1,
hCoV-19/Wales/QEUH-32581D4E/2022,EPI_ISL_15315879,22/09/2022,Europe / United Kingdom / Wales,BQ.1,
hCoV-19/England/PHEP-YYFABXM/2022,EPI_ISL_15330313,22/09/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEP-YYFACJC/2022,EPI_ISL_15330329,20/09/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEP-YYFAJIS/2022,EPI_ISL_15330479,27/09/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEP-YYFAP6Y/2022,EPI_ISL_15330602,28/09/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEP-YYFAPJM/2022,EPI_ISL_15330612,28/09/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEP-YYFARCQ/2022,EPI_ISL_15330659,27/09/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEP-YYFAYRN/2022,EPI_ISL_15330826,23/09/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEP-YYFZ6ID/2022,EPI_ISL_15330865,26/09/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/Denmark/DCGC-591701/2022,EPI_ISL_15330928,04/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-591869/2022,EPI_ISL_15331097,05/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-591875/2022,EPI_ISL_15331103,05/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-591878/2022,EPI_ISL_15331106,06/10/2022,Europe / Denmark / Sjaelland,BQ.1,
hCoV-19/Denmark/DCGC-591898/2022,EPI_ISL_15331126,05/10/2022,Europe / Denmark / Sjaelland,BQ.1,
hCoV-19/Denmark/DCGC-591901/2022,EPI_ISL_15331129,06/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-591957/2022,EPI_ISL_15331185,07/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-592036/2022,EPI_ISL_15331263,07/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-592039/2022,EPI_ISL_15331266,28/09/2022,Europe / Denmark / Midtjylland,BQ.1,
hCoV-19/Denmark/DCGC-592052/2022,EPI_ISL_15331278,06/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-592118/2022,EPI_ISL_15331343,07/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-592129/2022,EPI_ISL_15331354,06/10/2022,Europe / Denmark / Sjaelland,BQ.1,
hCoV-19/Denmark/DCGC-592134/2022,EPI_ISL_15331359,07/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-592167/2022,EPI_ISL_15331392,05/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-592177/2022,EPI_ISL_15331402,07/10/2022,Europe / Denmark / Syddanmark,BQ.1,
hCoV-19/Denmark/DCGC-592216/2022,EPI_ISL_15331442,07/10/2022,Europe / Denmark / Midtjylland,BQ.1,
hCoV-19/Denmark/DCGC-592245/2022,EPI_ISL_15331471,05/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-592342/2022,EPI_ISL_15331566,07/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Belgium/AZDelta-2239-14355/2022,EPI_ISL_15331705,06/10/2022,Europe / Belgium / Roeselare,BQ.1,
hCoV-19/Belgium/AZDelta-2240-03862/2022,EPI_ISL_15331711,06/10/2022,Europe / Belgium / Roeselare,BQ.1,
hCoV-19/Belgium/AZDelta-2240-03802/2022,EPI_ISL_15331727,06/10/2022,Europe / Belgium / Zillebeke,BQ.1,
hCoV-19/Belgium/AZDelta-2240-03803/2022,EPI_ISL_15331728,06/10/2022,Europe / Belgium / Zillebeke,BQ.1,
hCoV-19/Belgium/AZDelta-2239-14291/2022,EPI_ISL_15331732,06/10/2022,Europe / Belgium / Zwalm,BQ.1,
hCoV-19/Luxembourg/LNS1904792/2022,EPI_ISL_15333490,30/09/2022,Europe / Luxembourg,BQ.1,
hCoV-19/Luxembourg/LNS9238319/2022,EPI_ISL_15333497,30/09/2022,Europe / Luxembourg,BQ.1,
hCoV-19/Luxembourg/LNS7402611/2022,EPI_ISL_15333615,30/09/2022,Europe / Luxembourg,BQ.1,
hCoV-19/Luxembourg/LNS0998630/2022,EPI_ISL_15333619,28/09/2022,Europe / Luxembourg,BQ.1,
hCoV-19/Croatia/43975/2022,EPI_ISL_15333857,26/09/2022,Europe / Croatia / The City of Zagreb,BQ.1,
hCoV-19/Luxembourg/LNS1330624/2022,EPI_ISL_15333921,28/09/2022,Europe / Luxembourg,BQ.1,
hCoV-19/Luxembourg/LNS9407789/2022,EPI_ISL_15333923,27/09/2022,Europe / Luxembourg,BQ.1,
hCoV-19/Luxembourg/LNS9766192/2022,EPI_ISL_15333924,28/09/2022,Europe / Luxembourg,BQ.1,
hCoV-19/Chile/RM-112023/2022,EPI_ISL_15334157,19/09/2022,South America / Chile / Region Metropolitana de Santiago / Las Condes,BQ.1,
hCoV-19/Chile/RM-113601/2022,EPI_ISL_15334387,25/09/2022,South America / Chile / Region Metropolitana de Santiago / Las Condes,BQ.1,
hCoV-19/Chile/RM-113833/2022,EPI_ISL_15334453,25/09/2022,South America / Chile / Region Metropolitana de Santiago / Las Condes,BQ.1,
hCoV-19/Chile/VS-113822/2022,EPI_ISL_15334463,26/09/2022,South America / Chile / Valparaiso / Santo Domingo,BQ.1,
hCoV-19/Chile/RM-114269/2022,EPI_ISL_15334510,26/09/2022,South America / Chile / Region Metropolitana de Santiago / Calera De Tango,BQ.1,
hCoV-19/Chile/RM-115594/2022,EPI_ISL_15334719,02/10/2022,South America / Chile / Region Metropolitana de Santiago / A,BQ.1,
hCoV-19/Belgium/ULG-28778/2022,EPI_ISL_15334817,30/09/2022,Europe / Belgium / Brussels-Capital Region,BQ.1,
hCoV-19/Belgium/ULG-28802/2022,EPI_ISL_15334852,02/10/2022,Europe / Belgium / Walloon Brabant,BQ.1,
hCoV-19/Belgium/ULG-28777/2022,EPI_ISL_15334858,27/09/2022,Europe / Belgium / Liege,BQ.1,
hCoV-19/Belgium/ULG-28745/2022,EPI_ISL_15334859,06/10/2022,Europe / Belgium / Liege,BQ.1,
hCoV-19/Belgium/ULG-28801/2022,EPI_ISL_15334869,02/10/2022,Europe / Belgium / Brussels-Capital Region,BQ.1,
hCoV-19/France/NAQ-cerba-22V0453972/2022,EPI_ISL_15334976,26/09/2022,Europe / France / Nouvelle-Aquitaine / Charente-Maritime,BQ.1,
hCoV-19/France/NAQ-cerba-22V0454042/2022,EPI_ISL_15334998,26/09/2022,Europe / France / Nouvelle-Aquitaine / Charente-Maritime,BQ.1,
hCoV-19/France/IDF-cerba-22V0559084/2022,EPI_ISL_15335037,04/10/2022,Europe / France / Ile-de-France / Essonne,BQ.1,
hCoV-19/France/HDF-cerba-22V0553882/2022,EPI_ISL_15335088,03/10/2022,Europe / France / Hauts-de-France / Oise,BQ.1,
hCoV-19/USA/MN-MDH-30511/2022,EPI_ISL_15335099,18/09/2022,North America / USA / Minnesota,BQ.1,
hCoV-19/France/HDF-cerba-22V0555371/2022,EPI_ISL_15335130,03/10/2022,Europe / France / Hauts-de-France / Nord,BQ.1,
hCoV-19/France/IDF-cerba-22V0445998/2022,EPI_ISL_15335315,27/09/2022,Europe / France / Ile-de-France / Essonne,BQ.1,
hCoV-19/France/ARA-cerba-22V0453356/2022,EPI_ISL_15335360,26/09/2022,Europe / France / Auvergne-Rhone-Alpes / Rhone,BQ.1,
hCoV-19/France/ARA-cerba-22V0451812/2022,EPI_ISL_15335378,26/09/2022,Europe / France / Auvergne-Rhone-Alpes / Rhone,BQ.1,
hCoV-19/France/HDF-cerba-22V0446363/2022,EPI_ISL_15335422,26/09/2022,Europe / France / Hauts-de-France / Nord,BQ.1,
hCoV-19/France/BFC-cerba-22V0554547/2022,EPI_ISL_15335454,03/10/2022,Europe / France / Bourgogne-Franche-Comte / Cote-dâ€™Or,BQ.1,
hCoV-19/USA/NY-GBW-VWPOAAAZ626319/2022,EPI_ISL_15335558,04/10/2022,North America / USA / New York / Queens County,BQ.1,
hCoV-19/USA/GA-GPHL-3146/2022,EPI_ISL_15335862,29/09/2022,North America / USA / Georgia,BQ.1,
hCoV-19/USA/TX-DSHS-23354/2022,EPI_ISL_15336327,27/09/2022,North America / USA / Texas / Hays,BQ.1,
hCoV-19/USA/FL-CDC-QDX41638739/2022,EPI_ISL_15336940,16/09/2022,North America / USA / Florida,BQ.1,
hCoV-19/USA/NY-CDC-QDX41753807/2022,EPI_ISL_15337406,21/09/2022,North America / USA / New York,BQ.1,
hCoV-19/USA/CA-CDC-QDX41684016/2022,EPI_ISL_15337410,21/09/2022,North America / USA / California,BQ.1,
hCoV-19/USA/NJ-CDC-QDX41753846/2022,EPI_ISL_15337422,21/09/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/NJ-CDC-QDX41753802/2022,EPI_ISL_15337465,21/09/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/NY-CDC-QDX41754180/2022,EPI_ISL_15337521,21/09/2022,North America / USA / New York,BQ.1,
hCoV-19/USA/NC-CDC-QDX41754422/2022,EPI_ISL_15337695,22/09/2022,North America / USA / North Carolina,BQ.1,
hCoV-19/USA/NV-CDC-QDX41754719/2022,EPI_ISL_15337739,23/09/2022,North America / USA / Nevada,BQ.1,
hCoV-19/USA/NV-CDC-QDX41754702/2022,EPI_ISL_15337774,23/09/2022,North America / USA / Nevada,BQ.1,
hCoV-19/USA/GA-CDC-QDX41753708/2022,EPI_ISL_15337786,23/09/2022,North America / USA / Georgia,BQ.1,
hCoV-19/USA/NV-CDC-QDX41754744/2022,EPI_ISL_15337839,24/09/2022,North America / USA / Nevada,BQ.1,
